"","Scopus_ID","Title","Author","Date","DOI"
"960","SCOPUS_ID:85104326504","Disparities and interventions in the timeliness of endometrial cancer diagnosis and treatment in the United States: a scoping review protocol","Najor A.J.","2021-12-01","10.1186/s13643-021-01649-x"
"961","SCOPUS_ID:85104067759","Adolescent alcohol consumption: protocol for a scoping review of screening and assessment tools used in Africa","Briegal E.","2021-12-01","10.1186/s13643-021-01653-1"
"962","SCOPUS_ID:85103744960","Syringe service program-based telemedicine linkage to opioid use disorder treatment: protocol for the STAMINA randomized control trial","Watson D.P.","2021-12-01","10.1186/s12889-021-10669-0"
"963","SCOPUS_ID:85103526227","Normative beliefs and values that shape care-seeking behaviours for skilled birth attendance (SBA) during birthing by mothers in Africa: a scoping review protocol","Jacobs C.","2021-12-01","10.1186/s13643-021-01629-1"
"964","SCOPUS_ID:85103523438","Interventions for adolescent alcohol consumption in Africa: protocol for a scoping review including an overview of reviews","Biggane A.M.","2021-12-01","10.1186/s13643-021-01642-4"
"965","SCOPUS_ID:85102574883","Co-creating physical activity interventions: a mixed methods evaluation approach","Popp J.","2021-12-01","10.1186/s12961-021-00699-w"
"966","SCOPUS_ID:85102562730","Publisher Correction: A computational reward learning account of social media engagement (Nature Communications, (2021), 12, 1, (1311), 10.1038/s41467-020-19607-x)","Lindström B.","2021-12-01","10.1038/s41467-021-22067-6"
"967","SCOPUS_ID:85102462641","P value and Bayesian analysis in randomized-controlled trials in child health research published over 10 years, 2007 to 2017: a methodological review protocol","Aregbesola A.","2021-12-01","10.1186/s13643-021-01622-8"
"968","SCOPUS_ID:85101787047","Post-rape medicolegal service provision and policy in East Africa: a scoping review protocol","Rockowitz S.","2021-12-01","10.1186/s13643-021-01613-9"
"969","SCOPUS_ID:85101756219","Defining, conceptualizing, and measuring perceived maternal care quality in low- to high-income countries: a scoping review protocol","Brown K.K.","2021-12-01","10.1186/s13643-021-01608-6"
"970","SCOPUS_ID:85101428819","Strategies for involving patients and the public in scaling-up initiatives in health and social services: protocol for a scoping review and Delphi survey","Ben Charif A.","2021-12-01","10.1186/s13643-021-01597-6"
"971","SCOPUS_ID:85100594142","Obesity and clinical severity in patients with COVID-19: a scoping review protocol","Costa M.L.","2021-12-01","10.1186/s13643-021-01603-x"
"972","SCOPUS_ID:85100525611","Adapting evidence-informed population health interventions for new contexts: a scoping review of current practice","Movsisyan A.","2021-12-01","10.1186/s12961-020-00668-9"
"973","SCOPUS_ID:85100462770","Barriers and facilitators to the implementation of social robots for older adults and people with dementia: a scoping review protocol","Koh W.Q.","2021-12-01","10.1186/s13643-021-01598-5"
"974","SCOPUS_ID:85100427057","Substance use and substance use disorder, in relation to COVID-19: protocol for a scoping review","Kumar N.","2021-12-01","10.1186/s13643-021-01605-9"
"975","SCOPUS_ID:85100272023","Use of magnetic resonance imaging-guided radiotherapy for breast cancer: a scoping review protocol","Elliott S.","2021-12-01","10.1186/s13643-021-01594-9"
"976","SCOPUS_ID:85100112472","Head of bed elevation to relieve gastroesophageal reflux symptoms: a systematic review","Albarqouni L.","2021-12-01","10.1186/s12875-021-01369-0"
"977","SCOPUS_ID:85100075262","Infections and antimicrobial resistance in intensive care units in lower-middle income countries: a scoping review","Saharman Y.R.","2021-12-01","10.1186/s13756-020-00871-x"
"978","SCOPUS_ID:85100027167","Dental patient reported outcome and oral health-related quality of life measures: protocol for a systematic evidence map of reviews","Beecher T.","2021-12-01","10.1038/s41405-021-00065-6"
"979","SCOPUS_ID:85099918816","A natural experimental study of improvements along an urban canal: impact on canal usage, physical activity and other wellbeing behaviours","Benton J.S.","2021-12-01","10.1186/s12966-021-01088-w"
"980","SCOPUS_ID:85099845291","Sexual health and COVID-19: protocol for a scoping review","Kumar N.","2021-12-01","10.1186/s13643-021-01591-y"
"981","SCOPUS_ID:85099771068","Health and support service needs of individuals with disability from culturally and linguistically diverse backgrounds: a scoping review protocol","Pho J.N.Q.","2021-12-01","10.1186/s13643-021-01587-8"
"982","SCOPUS_ID:85099251999","Consolidating evidence on the effectiveness of interventions promoting fruit and vegetable consumption: an umbrella review","Wolfenden L.","2021-12-01","10.1186/s12966-020-01046-y"
"983","SCOPUS_ID:85099090362","Structural stigma and its impact on healthcare for consumers with borderline personality disorder: protocol for a scoping review","Klein P.","2021-12-01","10.1186/s13643-021-01580-1"
"984","SCOPUS_ID:85098853976","The use of theories, frameworks, or models in knowledge translation studies in healthcare settings in China: a scoping review protocol","Zhao J.","2021-12-01","10.1186/s13643-020-01567-4"
"985","SCOPUS_ID:85121384536","The Use of Questionable Research Practices to Survive in Academia Examined With Expert Elicitation, Prior-Data Conflicts, Bayes Factors for Replication Effects, and the Bayes Truth Serum","van de Schoot R.","2021-11-29","10.3389/fpsyg.2021.621547"
"986","SCOPUS_ID:85120846439","Now Is the Time to Assess the Effects of Open Science Practices With Randomized Control Trials","Suls J.","2021-11-22","10.1037/amp0000871"
"987","SCOPUS_ID:85120700297","The Association Between Concentrations of Arginine, Ornithine, Citrulline and Major Depressive Disorder: A Meta-Analysis","Fan M.","2021-11-18","10.3389/fpsyt.2021.686973"
"988","SCOPUS_ID:85119881587","Sensor technology to monitor health, well-being and movement among healthcare personnel at workplace: A systematic scoping review protocol","Välimäki M.","2021-11-11","10.1136/bmjopen-2021-054408"
"989","SCOPUS_ID:85119269922","The effects of resveratrol supplementation in patients with type 2 diabetes, metabolic syndrome, and nonalcoholic fatty liver disease: an umbrella review of meta-analyses of randomized controlled trials","Zeraattalab-Motlagh S.","2021-11-08","10.1093/ajcn/nqab250"
"990","SCOPUS_ID:85124621099","Economic evaluations of interventions for the prevention and treatment of pressure ulcers: an umbrella review protocol","Klugarová J.","2021-11-05","10.11124/JBIES-21-00037"
"991","SCOPUS_ID:85121428807","Enamel renal syndrome: Protocol for a scoping review","Roomaney I.A.","2021-11-01","10.2196/29702"
"992","SCOPUS_ID:85120180812","Slow and steady, or hard and fast? A systematic review and meta-analysis of studies comparing body composition changes between interval training and moderate intensity continuous training","Steele J.","2021-11-01","10.3390/sports9110155"
"993","SCOPUS_ID:85119593442","Comparison of complications of early and delayed open reduction and internal fixation for treating pilon fracture: A protocol of systematic review and meta-analysis","Chen Y.","2021-11-01","10.1371/journal.pone.0258962"
"994","SCOPUS_ID:85119212394","Erratum: Why are listeners sometimes (but not always) egocentric? Making inferences about using others’ perspective in referential communication (PLoS ONE (2020) 15: 10 (e0240521) DOI: 10.1371/journal.pone.0240521)","Jessica Wang J.","2021-11-01","10.1371/journal.pone.0259617"
"995","SCOPUS_ID:85118947502","Interventions to promote a healthy sexuality among school adolescents: A scoping review","Loureiro F.","2021-11-01","10.3390/jpm11111155"
"996","SCOPUS_ID:85118274697","Non-alcoholic fatty liver disease and risk of fatal and non-fatal cardiovascular events: an updated systematic review and meta-analysis","Mantovani A.","2021-11-01","10.1016/S2468-1253(21)00308-3"
"997","SCOPUS_ID:85118584974","Participatory approaches in the development of health interventions for migrants: A systematic review","Rustage K.","2021-10-25","10.1136/bmjopen-2021-053678"
"998","SCOPUS_ID:85118558626","Negotiating Open Science: The Open Science Framework as a Technology-in-Practice","Cohoon J.","2021-10-23","10.1145/3462204.3481785"
"999","SCOPUS_ID:85120720394","Clinical efficacy of Danzhi Xiaoyao Powder in the treatment of post-stroke depression: A protocol for randomized, double-blind clinical study","Ding C.Q.","2021-10-22","10.1097/MD.0000000000027318"
"1000","SCOPUS_ID:85118236719","A Systematic Review of Transcriptional Dysregulation in Huntington’s Disease Studied by RNA Sequencing","Malla B.","2021-10-15","10.3389/fgene.2021.751033"
"1001","SCOPUS_ID:85117147847","Current and possible future role of 3D modelling within oesophagogastric surgery: A scoping review protocol","Robb H.D.","2021-10-07","10.1136/bmjopen-2020-045546"
"1002","SCOPUS_ID:85117925257","Strategies and interventions that foster clinical leadership among registered nurses: A scoping review protocol","Isler C.","2021-10-06","10.11124/JBIES-20-00342"
"1003","SCOPUS_ID:85116296396","Short-term elevations in glucocorticoids do not alter telomere lengths: A systematic review and meta-analysis of non-primate vertebrate studies","Zane L.","2021-10-01","10.1371/journal.pone.0257370"
"1004","SCOPUS_ID:85113297718","A randomized study of effects of obesity framing on weight stigma","Parnarouskis L.","2021-10-01","10.1002/oby.23247"
"1005","SCOPUS_ID:85112302660","Pain assessment of the adult sedated and ventilated patients in the intensive care setting: A scoping review","Kerbage S.H.","2021-10-01","10.1016/j.ijnurstu.2021.104044"
"1006","SCOPUS_ID:85111317720","Nearly 80 systematic reviews were published each day: Observational study on trends in epidemiology and reporting over the years 2000-2019","Hoffmann F.","2021-10-01","10.1016/j.jclinepi.2021.05.022"
"1007","SCOPUS_ID:85102559234","Testing the attention-distractibility trait","Meier M.E.","2021-10-01","10.3758/s13421-021-01162-5"
"1008","SCOPUS_ID:85100783491","Psycholinguistic norms for more than 300 lexical signs in German Sign Language (DGS)","Trettenbrein P.C.","2021-10-01","10.3758/s13428-020-01524-y"
"1009","SCOPUS_ID:85112759856","Nonpharmacological interventions used in the perioperative period to prevent anxiety in adolescents: A scoping review","Pestana-Santos M.","2021-09-25","10.11124/JBIES-20-00312"
"1010","SCOPUS_ID:85116133480","Assessment of time-related deficits in older adults: A scoping review protocol","Dsouza S.A.","2021-09-24","10.1136/bmjopen-2021-050521"
"1011","SCOPUS_ID:85116192050","Improving Reading Through Videogames and Digital Apps: A Systematic Review","Ostiz-Blanco M.","2021-09-16","10.3389/fpsyg.2021.652948"
"1012","SCOPUS_ID:85115129785","Using social networks to scale up and sustain community-based programmes to improve physical activity and diet in low-income and middle-income countries: A scoping review protocol","Abrahams N.","2021-09-14","10.1136/bmjopen-2021-053586"
"1013","SCOPUS_ID:85115233585","Vision impairment and differential access to eye health services in Aotearoa New Zealand: Protocol for a scoping review","Rogers J.T.","2021-09-13","10.1136/bmjopen-2020-048215"
"1014","SCOPUS_ID:85118242091","Risk-taking behaviors and falls in community-dwelling older adults: A scoping review protocol","Bégin D.","2021-09-10","10.11124/JBIES-20-00355"
"1015","SCOPUS_ID:85124618506","The use of co-design in developing physical activity interventions for older adults: a scoping review protocol","Edward H.","2021-09-07","10.11124/JBIES-21-00061"
"1016","SCOPUS_ID:85115835352","The influence of dietary patterns on outcomes in a Bayesian choice task","Dickinson D.L.","2021-09-01","10.1002/hsr2.369"
"1017","SCOPUS_ID:85111177198","Corrigendum to “A house of cards: bias in perception of body size mediates the relationship between voice pitch and perceptions of dominance” [Animal Behaviour, 147 (2019) 43–51]?&gt;(Animal Behaviour (2019) 147 (43–51), (S0003347218303415), (10.1016/j.anbehav.2018.11.005))","Armstrong M.M.","2021-09-01","10.1016/j.anbehav.2021.06.023"
"1018","SCOPUS_ID:85109950002","Facing the “new normal”: How adjusting to the easing of COVID-19 lockdown restrictions exposes mental health inequalities","Fineberg N.A.","2021-09-01","10.1016/j.jpsychires.2021.07.001"
"1019","SCOPUS_ID:85105084177","The value of pro-environmental behaviour in mate choice","Farrelly D.","2021-09-01","10.1016/j.paid.2021.110964"
"1020","SCOPUS_ID:85100745143","Huddles and their effectiveness at the frontlines of clinical care: a scoping review","Pimentel C.B.","2021-09-01","10.1007/s11606-021-06632-9"
"1021","SCOPUS_ID:85107427466","Coffee consumption and cardiovascular diseases and mortality in patients with type 2 diabetes: A systematic review and dose–response meta-analysis of cohort studies","Shahinfar H.","2021-08-26","10.1016/j.numecd.2021.05.014"
"1022","SCOPUS_ID:85113410695","Adjustment Disorders in U.S. Active Duty Military Women: A Scoping Review for the Years 2000 to 2018","Bajjani-Gebara J.","2021-08-25","10.1016/j.whi.2020.12.003"
"1023","SCOPUS_ID:85113359745","A Scoping Review of Unintended Pregnancy in Active Duty United States Military Women","Wilson C.","2021-08-25","10.1016/j.whi.2020.11.006"
"1024","SCOPUS_ID:85114718374","The Holistic Health Status of Chinese Homosexual and Bisexual Adults: A Scoping Review","Wu C.","2021-08-24","10.3389/fpubh.2021.710575"
"1025","SCOPUS_ID:85113415736","Adult food choices in association with the local retail food environment and food access in resource-poor communities: A scoping review protocol","Madlala S.S.","2021-08-17","10.1136/bmjopen-2020-044904"
